,Entity,Code,Year,yaws,polio,guinea worm,rabies,malaria,hiv/aids,tuberculosis,smallpox,cholera,date
6723,North America,,2006,,,,,,,,,10.0,2006-01-01
6754,North America (WB),,2006,,,,4.242569,0.0,47760.027,13786.066,,,2006-01-01
6793,North Korea,PRK,2006,,0.0,0.0,22.668417,25458.59,1074.114,34736.87,,,2006-01-01
6826,North Macedonia,MKD,2006,,0.0,0.0,0.0135460645,0.0,6.691783,389.7659,,,2006-01-01
6870,Northern Ireland,,2006,,,,0.00921382,0.0,155.39555,83.26531,,,2006-01-01
6900,Northern Mariana Islands,MNP,2006,,,,0.0016678653,0.0,1.8418456,31.775154,,,2006-01-01
6940,Norway,NOR,2006,,0.0,0.0,0.23697506,0.0,169.424,401.65326,,1.0,2006-01-01
6973,OECD Countries,,2006,,,,13.313618,13464.744,86825.02,170705.0,,,2006-01-01
7015,Oceania,,2006,,,,,,,,,3.0,2006-01-01
7054,Oman,OMN,2006,,0.0,0.0,0.00064881984,0.0,108.21383,490.20407,,,2006-01-01
7098,Pakistan,PAK,2006,,44.0,0.0,1492.0316,2756373.8,2643.3528,514035.4,,,2006-01-01
7150,Palau,PLW,2006,,0.0,0.0,0.051313825,0.0,1.7134535,8.687631,,,2006-01-01
7172,Palestine,PSE,2006,,0.0,,0.007212745,0.0,16.110893,244.00749,,,2006-01-01
7224,Panama,PAN,2006,,0.0,0.0,0.0018570403,7473.757,862.6037,1207.7716,,,2006-01-01
7276,Papua New Guinea,PNG,2006,,0.0,0.0,1.0074103,1083398.9,5625.3706,8498.35,,,2006-01-01
7311,Paraguay,PRY,2006,,0.0,0.0,0.048085157,694.0114,1200.9052,1899.261,,,2006-01-01
7354,Peru,PER,2006,,0.0,0.0,2.7492604,164982.2,4826.8438,26943.688,,,2006-01-01
7397,Philippines,PHL,2006,,0.0,0.0,554.5265,74404.586,11261.876,141325.22,,66.0,2006-01-01
7459,Poland,POL,2006,,0.0,0.0,0.0408639,0.0,695.52155,8529.142,,,2006-01-01
7502,Portugal,PRT,2006,,0.0,0.0,0.022908546,0.0,968.05707,1957.6008,,,2006-01-01
7538,Puerto Rico,PRI,2006,,,,0.005516542,0.0,317.74683,170.06007,,,2006-01-01
7578,Qatar,QAT,2006,,0.0,0.0,0.41632792,0.0,2.3631704,188.40768,,,2006-01-01
7611,Region of the Americas (WHO),,2006,,,,26.273067,2347306.2,164542.72,191503.56,,,2006-01-01
7665,Romania,ROU,2006,,0.0,0.0,3.2203903,0.0,815.16895,13369.552,,,2006-01-01
7697,Russia,RUS,2006,,0.0,0.0,11.052995,0.0,30351.459,236808.23,,1.0,2006-01-01
7754,Rwanda,RWA,2006,,0.0,0.0,68.55569,498139.25,13809.504,21621.611,,405.0,2006-01-01
7813,Saint Kitts and Nevis,KNA,2006,,0.0,0.0,0.0014499378,0.0,27.839663,13.160968,,,2006-01-01
7856,Saint Lucia,LCA,2006,,0.0,0.0,0.005475913,0.0,16.533318,26.616482,,,2006-01-01
7899,Saint Vincent and the Grenadines,VCT,2006,,0.0,0.0,0.00483678,0.0,23.926214,20.977724,,,2006-01-01
7942,Samoa,WSM,2006,,0.0,0.0,0.025102742,0.0,13.470012,88.57344,,,2006-01-01
7982,San Marino,SMR,2006,,0.0,0.0,0.007984214,0.0,1.0333301,1.8495426,,,2006-01-01
8028,Sao Tome and Principe,STP,2006,,0.0,0.0,0.33281872,47733.652,1.6283898,136.29428,,926.0,2006-01-01
8071,Saudi Arabia,SAU,2006,,0.0,0.0,1.3719738,144.82993,607.3749,14201.715,,,2006-01-01
8111,Scotland,,2006,,,,0.029487979,0.0,1328.962,371.3415,,,2006-01-01
8151,Senegal,SEN,2006,,0.0,0.0,58.24757,1098673.0,4743.031,18069.324,,365.0,2006-01-01
8198,Serbia,SRB,2006,,0.0,0.0,0.057428554,0.0,189.68922,1457.3009,,,2006-01-01
8248,Seychelles,SYC,2006,,0.0,0.0,0.0009379869,0.0,8.229084,27.38954,,0.0,2006-01-01
8290,Sierra Leone,SLE,2006,,0.0,0.0,33.699986,2214327.2,5974.601,14576.039,,2560.0,2006-01-01
8336,Singapore,SGP,2006,,0.0,0.0,,,,,,,2006-01-01
8381,Slovakia,SVK,2006,,0.0,0.0,0.023271976,0.0,20.219213,448.9201,,,2006-01-01
8424,Slovenia,SVN,2006,,0.0,0.0,0.012640062,0.0,9.991009,201.14308,,,2006-01-01
8484,Solomon Islands,SLB,2006,,0.0,0.0,0.06867248,69925.45,40.5045,196.767,,,2006-01-01
8511,Somalia,SOM,2006,,39.0,0.0,99.65799,1324489.8,4987.8525,50514.02,,,2006-01-01
8566,South Africa,ZAF,2006,,0.0,0.0,24.254522,16690.701,557869.44,190614.08,,0.0,2006-01-01
8621,South Asia (WB),,2006,,,,11904.572,32310914.0,116504.31,4035022.0,,,2006-01-01
8659,South Korea,KOR,2006,,0.0,0.0,,,,,,,2006-01-01
8718,South Sudan,SSD,2006,,,20581.0,46.99881,2401195.0,9302.367,19835.459,,,2006-01-01
8751,South-East Asia,,2006,,779.0,,,,,,,,2006-01-01
8782,South-East Asia Region (WHO),,2006,,,,11586.863,31393826.0,180797.28,4219923.0,,,2006-01-01
8822,Spain,ESP,2006,,0.0,0.0,0.016503334,0.0,1497.5289,5107.496,,2.0,2006-01-01
8870,Sri Lanka,LKA,2006,,0.0,0.0,64.617226,2945.4478,106.72416,8104.9575,,,2006-01-01
8910,Sub-Saharan Africa (WB),,2006,,,,5017.977,223799310.0,1991722.4,1913718.2,,,2006-01-01
8950,Sudan,SDN,2006,,0.0,1.0,2.0318162,1649021.2,7722.169,11607.077,,30662.0,2006-01-01
8994,Suriname,SUR,2006,,0.0,0.0,0.06835098,17418.373,170.15472,67.14359,,,2006-01-01
9037,Sweden,SWE,2006,,0.0,0.0,0.012333649,0.0,129.13097,792.9541,,1.0,2006-01-01
9085,Switzerland,CHE,2006,,0.0,0.0,0.024360461,0.0,477.911,505.7651,,1.0,2006-01-01
9130,Syria,SYR,2006,,0.0,0.0,2.1268303,0.0,30.352346,2310.953,,,2006-01-01
9170,Taiwan,TWN,2006,,,,0.021087224,0.0,2029.0,12909.908,,,2006-01-01
9200,Tajikistan,TJK,2006,,0.0,0.0,0.24287933,195730.48,165.97476,4457.059,,,2006-01-01
9253,Tanzania,TZA,2006,,0.0,0.0,272.75107,8403970.0,127476.586,95343.664,,14297.0,2006-01-01
9301,Thailand,THA,2006,,0.0,0.0,6.3806663,65674.086,36533.742,107829.72,,35.0,2006-01-01
9366,Togo,TGO,2006,,0.0,29.0,23.28598,2607417.0,10348.73,9738.565,,1159.0,2006-01-01
9401,Tokelau,TKL,2006,,,,0.00015885661,0.0,0.090940215,0.56004715,,,2006-01-01
9441,Tonga,TON,2006,,0.0,0.0,0.00820802,0.0,3.5457892,32.476597,,,2006-01-01
9484,Trinidad and Tobago,TTO,2006,,0.0,0.0,0.003593303,0.0,469.15228,168.45503,,,2006-01-01
9527,Tunisia,TUN,2006,,0.0,0.0,0.3123814,0.0,228.99852,2126.5417,,,2006-01-01
9573,Turkey,TUR,2006,,0.0,0.0,3.6563215,1464.3362,414.33072,20730.822,,,2006-01-01
9607,Turkmenistan,TKM,2006,,0.0,0.0,5.400557,0.0,221.16785,2861.0623,,,2006-01-01
9660,Tuvalu,TUV,2006,,0.0,0.0,0.0015297006,0.0,0.7732893,6.043375,,,2006-01-01
9700,Uganda,UGA,2006,,0.0,2.0,110.39174,11809415.0,112314.0,55928.188,,5194.0,2006-01-01
9740,Ukraine,UKR,2006,,0.0,0.0,4.690658,0.0,8931.948,55246.273,,,2006-01-01
9793,United Arab Emirates,ARE,2006,,0.0,0.0,0.18676652,0.0,89.5576,1319.8649,,,2006-01-01
9838,United Kingdom,GBR,2006,,0.0,0.0,0.30440822,0.0,5122.9443,9874.733,,49.0,2006-01-01
9889,United States,USA,2006,,0.0,0.0,4.170323,0.0,45701.836,12053.238,,8.0,2006-01-01
9922,United States Virgin Islands,VIR,2006,,,,0.0011445141,0.0,13.496697,8.2002325,,,2006-01-01
9962,Uruguay,URY,2006,,0.0,0.0,0.003943201,0.0,486.0908,562.3617,,,2006-01-01
9994,Uzbekistan,UZB,2006,,0.0,0.0,51.699497,297.19324,1075.2568,23223.799,,,2006-01-01
10055,Vanuatu,VUT,2006,,0.0,0.0,0.024473185,39814.81,16.936657,131.29109,,,2006-01-01
10091,Venezuela,VEN,2006,,0.0,0.0,1.2880484,120538.03,4801.8306,5460.339,,,2006-01-01
10134,Vietnam,VNM,2006,,0.0,0.0,138.09744,53684.89,15093.626,146839.25,,,2006-01-01
10188,Wales,,2006,,,,0.014447428,0.0,457.8886,179.0208,,,2006-01-01
10228,Western Pacific,,2006,,2.0,,,,,,,,2006-01-01
10259,Western Pacific Region (WHO),,2006,,,,2888.0913,1556545.4,108847.53,1503285.8,,,2006-01-01
10308,World,OWID_WRL,2006,,2247.0,25217.0,21243.88,263224160.0,2523097.5,8949862.0,0.0,236773.0,2006-01-01
10402,Yemen,YEM,2006,,1.0,0.0,1.8173754,392390.34,408.48557,7696.52,,,2006-01-01
10454,Zambia,ZMB,2006,,0.0,0.0,41.01065,2775396.0,79028.62,30055.986,,5360.0,2006-01-01
10500,Zimbabwe,ZWE,2006,,0.0,0.0,16.843807,1737419.5,100829.76,42429.906,,789.0,2006-01-01
23,Afghanistan,AFG,2007,,19.0,0.0,3.826987,540832.3,268.99326,23911.043,,,2007-01-01
72,Africa,,2007,,483.0,,,,,,,167298.0,2007-01-01
114,African Region (WHO),,2007,,,,4889.0737,223291800.0,1934594.2,1878487.4,,,2007-01-01
154,Albania,ALB,2007,,0.0,0.0,0.0106599545,0.0,2.559985,135.0837,,,2007-01-01
197,Algeria,DZA,2007,,0.0,0.0,1.4696891,17.753695,727.65765,7181.0386,,,2007-01-01
239,American Samoa,ASM,2007,,,,0.0055609928,0.0,1.2937648,8.02489,,,2007-01-01
279,Americas,,2007,,0.0,,,,,,,,2007-01-01
301,Andorra,AND,2007,,0.0,0.0,9.140372e-05,0.0,4.251151,3.9337988,,,2007-01-01
362,Angola,AGO,2007,,9.0,0.0,13.163569,5302657.0,24697.863,54433.145,,18422.0,2007-01-01
412,Antigua and Barbuda,ATG,2007,,0.0,0.0,0.0023902059,0.0,11.35329,24.571507,,,2007-01-01
455,Argentina,ARG,2007,,0.0,0.0,0.5531797,133.17249,8252.138,5272.925,,,2007-01-01
487,Armenia,ARM,2007,,0.0,0.0,2.96246,7.8134704,46.922333,1427.3193,,,2007-01-01
572,Asia,,2007,,,,,,,,,11326.0,2007-01-01
614,Australia,AUS,2007,,0.0,0.0,0.019713476,0.0,1064.9827,1206.165,,3.0,2007-01-01
661,Austria,AUT,2007,,0.0,0.0,0.0077709765,0.0,571.6656,670.5201,,,2007-01-01
693,Azerbaijan,AZE,2007,,0.0,0.0,7.9273057,333.8222,111.61113,6174.9824,,,2007-01-01
747,Bahamas,BHS,2007,,0.0,0.0,0.0016173846,0.0,214.28442,48.981216,,,2007-01-01
790,Bahrain,BHR,2007,,0.0,0.0,0.0050188447,0.0,11.240419,247.09712,,,2007-01-01
838,Bangladesh,BGD,2007,,0.0,0.0,408.7992,597840.25,669.7744,277240.62,,,2007-01-01
911,Barbados,BRB,2007,,0.0,0.0,0.0063111424,0.0,62.27884,23.631414,,,2007-01-01
943,Belarus,BLR,2007,,0.0,0.0,21.095892,0.0,659.5507,5152.5186,,,2007-01-01
997,Belgium,BEL,2007,,0.0,0.0,0.01602616,0.0,1227.9221,934.36224,,,2007-01-01
1040,Belize,BLZ,2007,,0.0,0.0,0.020239053,1930.5876,102.34638,80.97801,,,2007-01-01
1085,Benin,BEN,2007,,0.0,0.0,45.998764,3847735.8,5782.6587,11728.138,,,2007-01-01
1125,Bermuda,BMU,2007,,,,0.0024511518,0.0,8.787156,17.981825,,,2007-01-01
1163,Bhutan,BTN,2007,,0.0,0.0,2.3196046,4587.57,53.080044,966.01324,,,2007-01-01
1208,Bolivia,BOL,2007,,0.0,0.0,1.3811723,44367.164,1169.4858,11884.305,,,2007-01-01
1240,Bosnia and Herzegovina,BIH,2007,,0.0,0.0,0.67169094,0.0,6.615458,817.469,,,2007-01-01
1294,Botswana,BWA,2007,,0.0,0.0,1.0851599,1589.5837,16945.457,8407.376,,,2007-01-01
1337,Brazil,BRA,2007,,0.0,0.0,6.4833884,1181858.8,47582.098,65261.99,,,2007-01-01
1380,Brunei,BRN,2007,,0.0,0.0,0.0015723995,0.0,21.314978,167.53415,,,2007-01-01
1426,Bulgaria,BGR,2007,,0.0,0.0,0.03671373,0.0,93.474434,1962.5781,,,2007-01-01
1469,Burkina Faso,BFA,2007,,0.0,3.0,105.52168,8085086.0,7159.896,26061.734,,,2007-01-01
1519,Burundi,BDI,2007,,0.0,0.0,50.885155,1772790.5,6465.7974,32294.371,,365.0,2007-01-01
1564,Cambodia,KHM,2007,,0.0,0.0,61.002888,115854.28,3702.3672,53164.938,,,2007-01-01
1630,Cameroon,CMR,2007,,0.0,0.0,82.48367,7393737.0,53682.582,29718.79,,10.0,2007-01-01
1674,Canada,CAN,2007,,0.0,0.0,0.07283288,0.0,1882.9816,1718.312,,1.0,2007-01-01
1717,Cape Verde,CPV,2007,,0.0,0.0,1.1434017,110.42789,211.53564,629.93604,,,2007-01-01
1765,Central African Republic,CAF,2007,,0.0,0.0,3.5013564,1970893.6,12380.837,20886.268,,,2007-01-01
1796,Chad,TCD,2007,,24.0,0.0,124.50696,2190071.5,10290.1,20342.477,,0.0,2007-01-01
1852,Chile,CHL,2007,,0.0,0.0,0.015053789,0.0,2270.0637,2253.1675,,,2007-01-01
1895,China,CHN,2007,,0.0,0.0,2033.8499,34558.418,58952.46,1022358.25,,168.0,2007-01-01
1943,Colombia,COL,2007,,0.0,0.0,0.8237453,232428.34,5126.534,9231.811,,,2007-01-01
1986,Comoros,COM,2007,,0.0,0.0,1.1601908,66825.29,3.1616035,1598.8519,,1555.0,2007-01-01
2033,Congo,COG,2007,,0.0,0.0,0.9261928,1066908.9,7060.014,8960.919,,7785.0,2007-01-01
2076,Cook Islands,COK,2007,,0.0,0.0,8.4985135e-05,0.0,1.6817464,4.033911,,,2007-01-01
2119,Costa Rica,CRI,2007,,0.0,0.0,0.003025248,5004.999,355.7263,486.69153,,,2007-01-01
2166,Cote d'Ivoire,CIV,2007,,0.0,0.0,94.93608,10252583.0,41301.938,33621.68,,8.0,2007-01-01
2197,Croatia,HRV,2007,,0.0,0.0,0.02629937,0.0,57.38556,793.66626,,,2007-01-01
2251,Cuba,CUB,2007,,0.0,0.0,0.27245787,0.0,1162.6101,977.75494,,,2007-01-01
2294,Cyprus,CYP,2007,,0.0,0.0,0.004321321,0.0,7.969911,45.98805,,,2007-01-01
2326,Czechia,CZE,2007,,0.0,0.0,0.021296667,0.0,92.69728,841.02344,,,2007-01-01
2381,Democratic Republic of Congo,COD,2007,,46.0,0.0,40.06541,30276198.0,38362.605,182592.31,,28269.0,2007-01-01
2426,Denmark,DNK,2007,,0.0,0.0,0.018102229,0.0,226.4269,365.03183,,,2007-01-01
2465,Djibouti,DJI,2007,,0.0,0.0,3.7209847,3320.3777,1218.0454,2328.033,,1087.0,2007-01-01
2518,Dominica,DMA,2007,,0.0,0.0,0.0038186759,0.0,11.20415,19.772818,,,2007-01-01
2561,Dominican Republic,DOM,2007,,0.0,0.0,1.2001173,8603.357,4436.7583,3968.3809,,,2007-01-01
2594,East Asia & Pacific (WB),,2007,,,,3902.6785,4512512.0,174618.9,2202764.0,,,2007-01-01
2612,East Timor,TLS,2007,,0.0,0.0,3.8270264,125103.055,376.57394,1021.8925,,,2007-01-01
2677,Eastern Mediterranean,,2007,,64.0,,,,,,,,2007-01-01
2708,Eastern Mediterranean Region (WHO),,2007,,,,1687.136,6648056.0,22176.37,698381.44,,,2007-01-01
2748,Ecuador,ECU,2007,,0.0,0.0,1.2831647,25370.79,2278.665,6699.4785,,,2007-01-01
2791,Egypt,EGY,2007,,0.0,0.0,50.797054,0.0,216.91803,12767.083,,,2007-01-01
2834,El Salvador,SLV,2007,,0.0,0.0,0.17918268,70.87117,1984.2693,824.046,,,2007-01-01
2867,England,,2007,,,,0.2838976,0.0,3132.1877,9214.107,,,2007-01-01
2902,Equatorial Guinea,GNQ,2007,,0.0,0.0,0.16400062,351836.75,3856.1404,1532.0513,,,2007-01-01
2936,Eritrea,ERI,2007,,0.0,0.0,25.905424,62576.902,2532.5989,23636.873,,119.0,2007-01-01
2982,Estonia,EST,2007,,0.0,0.0,0.020415964,0.0,208.52214,389.38602,,,2007-01-01
3035,Eswatini,SWZ,2007,,0.0,0.0,0.8247844,1084.6157,17902.936,3933.3784,,0.0,2007-01-01
3080,Ethiopia,ETH,2007,,0.0,3.0,1187.3739,11145552.0,62129.46,205167.92,,24121.0,2007-01-01
3125,Europe,,2007,,0.0,,,,,,,43.0,2007-01-01
3166,Europe & Central Asia (WB),,2007,,,,124.98958,145774.78,70044.97,448847.72,,,2007-01-01
3196,European Region (WHO),,2007,,,,125.01662,145774.78,70694.9,449579.38,,,2007-01-01
3235,Fiji,FJI,2007,,0.0,0.0,0.04577062,0.0,27.687395,278.58636,,,2007-01-01
3279,Finland,FIN,2007,,0.0,0.0,0.008995283,0.0,50.53128,351.00476,,,2007-01-01
3321,France,FRA,2007,,0.0,0.0,0.15095656,0.0,2373.1013,5172.54,,4.0,2007-01-01
3362,G20,,2007,,,,10843.914,29628986.0,898476.5,5280129.5,,,2007-01-01
3396,Gabon,GAB,2007,,0.0,0.0,0.34366745,345292.2,3521.9558,3766.4807,,,2007-01-01
3445,Gambia,GMB,2007,,0.0,0.0,6.3767905,191471.8,2270.5012,4009.0078,,12.0,2007-01-01
3478,Georgia,GEO,2007,,0.0,0.0,3.3855722,189.50394,264.8504,3153.5007,,,2007-01-01
3532,Germany,DEU,2007,,0.0,0.0,0.4022735,0.0,2340.3809,4874.6655,,2.0,2007-01-01
3591,Ghana,GHA,2007,,0.0,3358.0,205.7896,8633301.0,28473.861,46228.766,,179.0,2007-01-01
3635,Greece,GRC,2007,,0.0,0.0,0.06775219,0.0,284.2097,628.8962,,,2007-01-01
3678,Greenland,GRL,2007,,,0.0,0.0021737549,0.0,7.1058493,22.969501,,,2007-01-01
3721,Grenada,GRD,2007,,0.0,0.0,0.0026119181,0.0,14.263303,17.930952,,,2007-01-01
3754,Guam,GUM,2007,,,,0.0018643534,0.0,10.388286,57.43058,,,2007-01-01
3794,Guatemala,GTM,2007,,0.0,0.0,0.11178375,64002.414,1598.2152,2355.6702,,,2007-01-01
3837,Guinea,GIN,2007,,0.0,0.0,73.361595,3393788.2,9937.728,15059.389,,8546.0,2007-01-01
3880,Guinea-Bissau,GNB,2007,,0.0,0.0,9.188476,161625.2,2529.5674,1990.7871,,153.0,2007-01-01
3924,Guyana,GUY,2007,,0.0,0.0,0.0033983642,61584.453,744.21075,353.36136,,,2007-01-01
3967,Haiti,HTI,2007,,0.0,0.0,0.75044584,180290.08,14261.94,7710.38,,,2007-01-01
4000,High Income (WB),,2007,,,,10.200163,3421.903,79067.31,161899.33,,,2007-01-01
4040,Honduras,HND,2007,,0.0,0.0,1.3795067,26325.904,510.29797,2147.459,,,2007-01-01
4062,Hong Kong,HKG,2007,,0.0,,,,,,,,2007-01-01
4103,Hungary,HUN,2007,,0.0,0.0,0.10103002,0.0,96.52826,1290.201,,,2007-01-01
4146,Iceland,ISL,2007,,0.0,0.0,0.016982578,0.0,6.9302015,20.925264,,,2007-01-01
4189,India,IND,2007,,970.0,0.0,8534.721,26653032.0,102302.52,3134560.5,,2635.0,2007-01-01
4271,Indonesia,IDN,2007,,0.0,0.0,218.42725,1732295.8,9983.371,436607.38,,,2007-01-01
4324,Iran,IRN,2007,,0.0,0.0,4.023786,27109.809,1255.2872,10107.26,,19.0,2007-01-01
4381,Iraq,IRQ,2007,,0.0,0.0,18.312365,17.064283,138.13985,13963.545,,4697.0,2007-01-01
4427,Ireland,IRL,2007,,0.0,0.0,0.0035227109,0.0,58.182358,372.08316,,,2007-01-01
4470,Israel,ISR,2007,,0.0,0.0,0.010751616,0.0,633.3153,348.7555,,,2007-01-01
4516,Italy,ITA,2007,,0.0,0.0,0.07986206,0.0,2668.371,5919.3037,,1.0,2007-01-01
4563,Jamaica,JAM,2007,,0.0,0.0,0.0031508624,0.0,910.12384,154.91017,,,2007-01-01
4605,Japan,JPN,2007,,0.0,0.0,0.57095885,0.0,1610.9961,22601.02,,0.0,2007-01-01
4658,Jordan,JOR,2007,,0.0,0.0,0.007873779,0.0,32.5018,427.7806,,,2007-01-01
4694,Kazakhstan,KAZ,2007,,0.0,0.0,7.351054,0.0,514.67444,20295.78,,,2007-01-01
4748,Kenya,KEN,2007,,0.0,0.0,93.33784,3947141.2,120822.82,84786.64,,1206.0,2007-01-01
4799,Kiribati,KIR,2007,,0.0,0.0,0.012703536,0.0,2.7728024,184.39478,,,2007-01-01
4844,Kuwait,KWT,2007,,0.0,0.0,0.0024449232,0.0,7.5578957,686.8133,,,2007-01-01
4882,Kyrgyzstan,KGZ,2007,,0.0,0.0,2.927182,438.0088,404.79724,5477.8984,,,2007-01-01
4935,Laos,LAO,2007,,0.0,0.0,47.207977,45023.113,911.937,7518.347,,169.0,2007-01-01
4971,Latin America & Caribbean (WB),,2007,,,,19.833075,2116656.8,119200.94,176266.75,,,2007-01-01
5000,Latvia,LVA,2007,,0.0,0.0,0.17034948,0.0,246.00322,970.8384,,,2007-01-01
5051,Lebanon,LBN,2007,,0.0,0.0,0.11587085,0.0,72.2153,711.1847,,,2007-01-01
5099,Lesotho,LSO,2007,,0.0,0.0,1.6731737,0.0,28663.36,8503.478,,,2007-01-01
5140,Liberia,LBR,2007,,0.0,0.0,12.158542,1326321.0,3489.1697,5860.1313,,3063.0,2007-01-01
5195,Libya,LBY,2007,,0.0,0.0,0.13113475,0.0,102.0266,953.37695,,,2007-01-01
5228,Lithuania,LTU,2007,,0.0,0.0,0.21341904,0.0,164.38168,2020.7274,,,2007-01-01
5272,Low Income (WB),,2007,,,,3596.3293,124380890.0,814274.3,1196765.4,,,2007-01-01
5302,Lower Middle Income (WB),,2007,,,,14437.448,136913340.0,755921.4,5684333.0,,,2007-01-01
5341,Luxembourg,LUX,2007,,0.0,0.0,0.016564801,0.0,8.239499,34.985416,,,2007-01-01
5364,Macao,MAC,2007,,0.0,,,,,,,,2007-01-01
5405,Madagascar,MDG,2007,,0.0,0.0,56.350555,3487635.0,3155.7788,63380.312,,,2007-01-01
5449,Malawi,MWI,2007,,0.0,0.0,50.33691,4557362.0,73868.85,32381.215,,475.0,2007-01-01
5496,Malaysia,MYS,2007,,0.0,0.0,0.2647485,16810.312,3633.7568,26162.164,,0.0,2007-01-01
5556,Maldives,MDV,2007,,0.0,0.0,0.016367575,0.0,0.9972325,111.37741,,,2007-01-01
5600,Mali,MLI,2007,,0.0,313.0,141.77718,5987807.0,9314.489,22128.361,,,2007-01-01
5648,Malta,MLT,2007,,0.0,0.0,0.00595388,0.0,17.116373,35.270912,,,2007-01-01
5691,Marshall Islands,MHL,2007,,0.0,0.0,0.004756494,0.0,4.48219,70.548096,,,2007-01-01
5734,Mauritania,MRT,2007,,0.0,0.0,11.964455,149936.73,67.611626,3094.1326,,3.0,2007-01-01
5780,Mauritius,MUS,2007,,0.0,0.0,0.0063800467,0.0,187.69936,174.03154,,,2007-01-01
5823,Mexico,MEX,2007,,0.0,0.0,1.1757694,6499.4736,11914.801,17982.697,,,2007-01-01
5858,Micronesia (country),FSM,2007,,0.0,0.0,0.01091302,0.0,78.96591,64.771164,,,2007-01-01
5899,Middle East & North Africa (WB),,2007,,,,87.32132,468686.22,7485.316,111817.72,,,2007-01-01
5929,Middle Income (WB),,2007,,,,2163.979,2708399.8,824700.4,1853341.0,,,2007-01-01
5958,Moldova,MDA,2007,,0.0,0.0,0.112249814,0.0,582.8392,3674.701,,,2007-01-01
6010,Monaco,MCO,2007,,0.0,0.0,0.00084608886,0.0,1.210743,4.8063116,,,2007-01-01
6054,Mongolia,MNG,2007,,0.0,0.0,0.1499261,0.0,19.393042,3210.4473,,,2007-01-01
6072,Montenegro,MNE,2007,,0.0,0.0,0.0005665305,0.0,4.8708076,58.83088,,,2007-01-01
6141,Morocco,MAR,2007,,0.0,0.0,2.1173584,0.0,1428.7981,32822.617,,,2007-01-01
6187,Mozambique,MOZ,2007,,0.0,0.0,122.42225,8607214.0,165371.25,52997.875,,2622.0,2007-01-01
6236,Myanmar,MMR,2007,,17.0,0.0,871.65845,1071016.0,19331.826,131504.55,,,2007-01-01
6299,Namibia,NAM,2007,,0.0,0.0,1.1402007,49507.824,14330.009,8410.274,,14.0,2007-01-01
6349,Nauru,NRU,2007,,0.0,0.0,0.0009039911,0.0,0.932288,7.0683603,,,2007-01-01
6396,Nepal,NPL,2007,,6.0,0.0,575.3438,33350.324,3578.463,56191.574,,264.0,2007-01-01
6454,Netherlands,NLD,2007,,0.0,0.0,0.301988,0.0,677.846,956.2776,,,2007-01-01
6501,New Zealand,NZL,2007,,0.0,0.0,0.008156102,0.0,82.47051,423.65042,,,2007-01-01
6545,Nicaragua,NIC,2007,,0.0,0.0,0.0028137628,6060.927,848.9421,1514.6195,,,2007-01-01
6588,Niger,NER,2007,,12.0,14.0,198.36838,4753072.0,3874.167,20617.684,,24.0,2007-01-01
6636,Nigeria,NGA,2007,,392.0,73.0,1423.5348,60593016.0,153719.25,328032.7,,1661.0,2007-01-01
6688,Niue,NIU,2007,,0.0,0.0,0.00022618235,0.0,0.13612394,0.70981264,,,2007-01-01
6724,North America,,2007,,,,,,,,,8.0,2007-01-01
6755,North America (WB),,2007,,,,4.252311,0.0,45940.633,13303.637,,,2007-01-01
6794,North Korea,PRK,2007,,0.0,0.0,22.570068,25934.588,1029.3018,34670.848,,,2007-01-01
6827,North Macedonia,MKD,2007,,0.0,0.0,0.012508102,0.0,6.610542,370.58755,,,2007-01-01
6871,Northern Ireland,,2007,,,,0.0106062265,0.0,162.4793,82.650696,,,2007-01-01
6901,Northern Mariana Islands,MNP,2007,,,,0.0017690193,0.0,1.7451652,29.610731,,,2007-01-01
6941,Norway,NOR,2007,,0.0,0.0,0.2485998,0.0,163.11765,405.5727,,1.0,2007-01-01
6974,OECD Countries,,2007,,,,12.447565,10710.674,86064.38,166270.31,,,2007-01-01
7016,Oceania,,2007,,,,,,,,,3.0,2007-01-01
7055,Oman,OMN,2007,,0.0,0.0,0.00069307804,0.0,114.5432,508.92426,,,2007-01-01
7099,Pakistan,PAK,2007,,36.0,0.0,1492.5724,3081477.8,3067.4688,507106.88,,,2007-01-01
7151,Palau,PLW,2007,,0.0,0.0,0.052549098,0.0,1.8121525,8.57351,,,2007-01-01
7173,Palestine,PSE,2007,,0.0,,0.006637521,0.0,16.41178,235.548,,,2007-01-01
7225,Panama,PAN,2007,,0.0,0.0,0.0018055687,5746.2646,915.83594,1208.7728,,,2007-01-01
7277,Papua New Guinea,PNG,2007,,0.0,0.0,1.0381941,1044488.3,5659.831,8595.292,,,2007-01-01
7312,Paraguay,PRY,2007,,0.0,0.0,0.04651361,431.9897,1222.499,1926.1985,,,2007-01-01
7355,Peru,PER,2007,,0.0,0.0,2.8290827,134726.4,5105.3257,27341.428,,,2007-01-01
7398,Philippines,PHL,2007,,0.0,0.0,503.44116,67702.8,12461.549,146720.92,,0.0,2007-01-01
7460,Poland,POL,2007,,0.0,0.0,0.039796047,0.0,661.92926,8426.102,,,2007-01-01
7503,Portugal,PRT,2007,,0.0,0.0,0.02692071,0.0,909.66626,1901.827,,,2007-01-01
7539,Puerto Rico,PRI,2007,,,,0.0058787693,0.0,324.99075,166.82207,,,2007-01-01
